['2183', '22/11/22', 'epic', 'By: Vonsse', 'Exyl & Dalux - Nice Logo', '7⭐️ 3⚪ 275🔵', '85035696']
['2182', '21/11/22', 'Pace', 'By: 1nfra', 'OcularNebula - Sines of Respect', '6⭐️ 3⚪ 225🔵', '74948182']
['2181', '20/11/22', 'A Ween Bit Too Late', 'By: Awzer', 'Creo - Awaken', '4⭐️ 3⚪ 125🔵', '85667960']
['2180', '19/11/22', 'Quirky Mor', 'By: Adriam71', 'DPZ0 - Get On My Level', '6⭐️ 3⚪ 225🔵', '85789067']
['2179', '18/11/22', 'Sanctum', 'By: NoFlix', 'Dunderpatrullen - Arcadia', '6⭐️ 3⚪ 225🔵', '85768867']
['2178', '17/11/22', 'Factory Level', 'By: ssalt', 'MadhouseDUDE - Check Out', '8⭐️ 0⚪ 350🔵', '85623843']
['2177', '16/11/22', 'BORING ahh level', 'By: GDTicLos', 'Ardolf - RUN for your LIFE', '6⭐️ 3⚪ 225🔵', '85717241']
['2176', '15/11/22', 'Monster Energy', 'By: NGTofficial', 'Killer-FX - Metamorphic', '6⭐️ 3⚪ 225🔵', '85676926']
['2175', '14/11/22', 'Ultimate Sound', 'By: KoromiGD', 'ELEPS - POWERSOUND (VIP)', '8⭐️ 3⚪ 350🔵', '85596448']
['2174', '13/11/22', 'Above', 'By: 1nfra', 'Waterflame - -Flight-', '7⭐️ 3⚪ 275🔵', '85631898']
['2173', '12/11/22', 'Never Letting', 'By: Adriam71', 'Exyl - Never Letting Go', '5⭐️ 3⚪ 175🔵', '85515757']
['2172', '11/11/22', 'Iridescence', 'By: RayZN', 'Garlagan - Thundaga (FL Core)', '6⭐️ 1⚪ 225🔵', '85529986']
['2171', '10/11/22', 'Amethyst', 'By: Sruj', 'Solyton - Cave', '6⭐️ 0⚪ 225🔵', '85257287']
['2170', '09/11/22', 'liaisons', 'By: John265', 'Midnights-Ocean - God Dmn The Echo Chamber', '5⭐️ 0⚪ 175🔵', '85468734']
['2169', '08/11/22', 'blue RED', 'By: J27Blaze', 'SenseiTree - ultima.', '6⭐️ 2⚪ 225🔵', '85412112']
['2168', '07/11/22', 'Body', 'By: YunHaSeu14', 'Rutra - Body', '7⭐️ 3⚪ 275🔵', '85337744']
['2167', '06/11/22', 'Motion', 'By: Adriam71', 'hinkik - Outbreaker', '5⭐️ 3⚪ 175🔵', '85243204']
['2166', '05/11/22', 'DILLYBARBASIC', 'By: NukeIIX', 'Dunderpatrullen - Pixie Crust', '8⭐️ 1⚪ 350🔵', '85281294']
['2165', '04/11/22', 'In Deepestiner', 'By: Zhak', 'Miyolophone - Into the Woods!', '4⭐️ 1⚪ 125🔵', '85219434']
['2164', '03/11/22', 'Echosocks', 'By: CubicShadow', 'Multex - Activation', '6⭐️ 2⚪ 225🔵', '85133487']
['2163', '02/11/22', 'HALLOSCREAM', 'By: Colombia Dash', 'CricketSaysChill - Fisher Price', '7⭐️ 1⚪ 275🔵', '85241611']
['2162', '01/11/22', 'Grave party', 'By: ch4rlie03', 'dexarson - Machina', '6⭐️ 3⚪ 225🔵', '84971704']
['2161', '31/10/22', 'Scary Days', 'By: Chuchito', 'DominWaterflame - -Swampland-', '4⭐️ 3⚪ 125🔵', '85179632']
['2160', '30/10/22', 'Gravity Out', 'By: GDTicLos', 'lchavasse - ~:Rainy Shores:~', '6⭐️ 3⚪ 225🔵', '82141647']
['2159', '29/10/22', 'Hue Factory', 'By: tricipital', 'Djjaner - Fleetwire', '7⭐️ 1⚪ 275🔵', '85067260']
['2158', '28/10/22', 'Gruelish', 'By: OutlawMz', 'bossfight - Grit', '7⭐️ 1⚪ 275🔵', '85044055']
['2157', '27/10/22', 'Ghouliday', 'By: BrainETR', 'avizurang - ~CuRsE oF tHe WiTcHcAt~', '5⭐️ 3⚪ 175🔵', '84973460']
['2156', '26/10/22', 'Disintegrate', 'By: vonic', 'Homestuck - Savior of the Waking World | Ilrell Remix', '8⭐️ 3⚪ 350🔵', '84380367']
['2155', '25/10/22', 'LustrousnesS', 'By: Belastet', 'Kr1z - Lost Thoughts', '6⭐️ 3⚪ 225🔵', '84972256']
['2154', '24/10/22', 'dark eclipse ii', 'By: Kraaapelox', 'Waterflame - -Pain Engine-', '7⭐️ 1⚪ 275🔵', '84933795']
['2153', '23/10/22', 'Guys Twitter is Gone', 'By: Homeboye', 'Infowler - Home Again (ft. Mizu)', '5⭐️ 2⚪ 175🔵', '84528051']
['2152', '22/10/22', 'Thinking Space', 'By: Tygore', 'MadhouseDUDE - Players', '7⭐️ 0⚪ 275🔵', '84861791']
['2151', '21/10/22', 'OKay', 'By: Danolex', 'DPZ0 - Count That', '3⭐️ 3⚪ 75🔵', '84552530']
['2150', '20/10/22', 'wandering in space', 'By: doritos1', 'meganeko - Space Magic', '9⭐️ 0⚪ 425🔵', '77780116']
['2149', '19/10/22', 'Stereophonic Madness', 'By: Shatt3rium', 'Waterflame - -Stereophonic sound-', '8⭐️ 1⚪ 350🔵', '84654573']
['2148', '18/10/22', 'Woanders', 'By: Deciduous', 'GrizzlyCogs - wassup sheep ?', '2⭐️ 0⚪ 50🔵', '84672235']
['2147', '17/10/22', 'Wave', 'By: AMighty', 'DuckDjjaner - Airwave', '6⭐️ 0⚪ 225🔵', '67779832']
['2146', '16/10/22', 'Dorabae Basic 13', 'By: RadiationV2', 'bossfight - Flirt Flirt Oh It Hurts', '7⭐️ 0⚪ 275🔵', '84566458']
['2145', '15/10/22', 'Gyrophare', 'By: Ellisha', 'Helvetican - Pivot', '8⭐️ 0⚪ 350🔵', '84494316']
['2144', '14/10/22', 'Fantastic', 'By: xVaijana', 'keosni391 - Story Of Envy 2012', '8⭐️ 1⚪ 350🔵', '84605374']
['2143', '13/10/22', 'Sloot Push', 'By: HanStor', 'Shirobon - Into The Zone', '6⭐️ 0⚪ 225🔵', '84576742']
['2142', '12/10/22', 'Octavia', 'By: Nemsy', 'Creo - Awaken', '5⭐️ 3⚪ 175🔵', '84548645']
['2141', '11/10/22', 'change your mind', 'By: Kesshoka', 'ano1herun1verse - Change Your Mind', '5⭐️ 0⚪ 175🔵', '84476235']
['2140', '10/10/22', 'Delicious', 'By: Joaquinvega', 'MusicbyFlups - A Toybox Filled With Raindrops', '5⭐️ 0⚪ 175🔵', '84450710']
['2139', '09/10/22', 'Light House', 'By: AMighty', 'DuckCasiel368 - Ruins of Time', '8⭐️ 0⚪ 350🔵', '83845370']
['2138', '08/10/22', 'mindspace', 'By: DivideNick', 'Lockyn - Volt', '6⭐️ 3⚪ 225🔵', '77010838']
['2137', '07/10/22', 'Infinite Party', 'By: zorlex', 'BoomKitty - Any Other Way (feat. Ivy Marie)', '8⭐️ 1⚪ 350🔵', '84167274']
['2136', '06/10/22', 'Il Topalini', 'By: GDTicLos', 'Dunderpatrullen - Pixie Crust', '6⭐️ 3⚪ 225🔵', '82804826']
['2135', '05/10/22', 'Hydrux', 'By: Nikce', 'CricketSaysChill - Fisher Price', '8⭐️ 0⚪ 350🔵', '84330334']
['2134', '04/10/22', 'Trenonicle', 'By: robotchief', 'Waterflame - -BattleTown-', '5⭐️ 0⚪ 175🔵', '84286587']
['2133', '03/10/22', 'Dream Chaser', 'By: DanniZ9', 'Waterflame - -Lines Fading-', '5⭐️ 3⚪ 175🔵', '84218351']
['2132', '02/10/22', 'dingle', 'By: Bashful', 'GooseWaterflame - -Body Jammer-', '6⭐️ 0⚪ 225🔵', '84205322']
['2131', '01/10/22', 'PiXi', 'By: Danolex', 'Di Young - Pixel Pig', '6⭐️ 2⚪ 225🔵', '84167410']
['2130', '30/09/22', 'Thunderzone', 'By: xVaijana', 'Waterflame - -Glorious Thunderzone-', '7⭐️ 3⚪ 275🔵', '84138664']
['2129', '29/09/22', 'Circvmcenter', 'By: MisterBean', 'Creo - In Circles', '8⭐️ 3⚪ 350🔵', '80880443']
['2128', '28/09/22', 'HellO', 'By: iriswolfx', 'cloudfield - Run Away', '4⭐️ 1⚪ 125🔵', '78111123']
['2127', '27/09/22', 'How to get an epic', 'By: dkity', 'Panda Eyes - CONF!RM - DREAM', '7⭐️ 1⚪ 275🔵', '82339836']
['2126', '26/09/22', 'Robotical', 'By: Edooox', 'DJStriden - Level Five [Final Boss]', '7⭐️ 0⚪ 275🔵', '84058317']
['2125', '25/09/22', 'Waddl3', 'By: Cr3dd', 'Waterflame - -Mainspring-', '6⭐️ 0⚪ 225🔵', '70130278']
['2124', '24/09/22', 'e4', 'By: iriswolfx', 'FlashYizz - Crazy', '4⭐️ 2⚪ 125🔵', '83923662']
['2123', '23/09/22', 'Identity Theft', 'By: JustWaaf', 'meganeko - Lights Camera Action', '8⭐️ 0⚪ 350🔵', '83420561']
['2122', '22/09/22', '2empty1', 'By: AeroCGP', 'Febbs - Farewell', '5⭐️ 1⚪ 175🔵', '83855923']
['2121', '21/09/22', 'Cr3dd', 'By: Cypherr', 'Waterflame - -Control: Mind-', '7⭐️ 0⚪ 275🔵', '83702637']
['2120', '20/09/22', 'Prosto Level', 'By: NoFlix', 'hjfod - Hidden Forest', '7⭐️ 3⚪ 275🔵', '83549481']
['2119', '19/09/22', 'Estrelitas', 'By: Splinter25', 'jamatar - Reflect ft. Natalie Foster', '3⭐️ 1⚪ 75🔵', '83802583']
['2118', '18/09/22', 'Blacklist', 'By: Binary666', 'PsoGnar - Spirit Channeling', '7⭐️ 1⚪ 275🔵', '83798896']
['2117', '17/09/22', 'Lightning Reflex', 'By: Ad0NAY27GD', 'William Black - Closer Than You Ft. Amidy (Sharks Remix)', '8⭐️ 0⚪ 350🔵', '83729866']
['2116', '16/09/22', 'Morellonomicon', 'By: DepisH16', 'jamatar - Reflect ft. Natalie Foster', '5⭐️ 3⚪ 175🔵', '81623147']
['2115', '15/09/22', 'LES PARTY', 'By: GDTicLos', 'Ardolf - Split EX', '6⭐️ 3⚪ 225🔵', '83463267']
['2114', '14/09/22', 'lil Horizon', 'By: EnenzoGD', 'Febbs! - Our Little Horizon', '5⭐️ 0⚪ 175🔵', '83653641']
['2113', '13/09/22', 'Electrocute', 'By: DepisH16', 'Creo - Red Horizon', '7⭐️ 1⚪ 275🔵', '82887384']
['2112', '12/09/22', 'Hive Grind', 'By: Split72', 'Kommisar - Last Tile 海底撈月', '6⭐️ 0⚪ 225🔵', '83479910']
['2111', '11/09/22', 'swazz', 'By: spark', 'Jayuff - swag jazz', '6⭐️ 2⚪ 225🔵', '83586536']
['2110', '10/09/22', 'Bettersh', 'By: Adriam71', 'Rutra - Better Run', '6⭐️ 3⚪ 225🔵', '83551848']
['2109', '09/09/22', 'GENERIC', 'By: iArcanGD', 'Gods Warrior - Big Power', '6⭐️ 2⚪ 225🔵', '83356098']
['2108', '08/09/22', 'Laurel', 'By: Split72', 'garlagan - Leight Weight', '8⭐️ 0⚪ 350🔵', '83453794']
['2107', '07/09/22', 'Fisy', 'By: NukeIIX', 'gdalkali - Long road', '6⭐️ 1⚪ 225🔵', '83454372']
['2106', '06/09/22', 'WorldWideX', 'By: VeltX', 'Dunderpatrullen - Arcadia', '7⭐️ 0⚪ 275🔵', '80313845']
['2105', '05/09/22', 'Arrow magnificent', 'By: lmarce1', 'Skybreak & Nytrix - Our Moving Picture', '6⭐️ 1⚪ 225🔵', '83390395']
['2104', '04/09/22', 'Just a random thing', 'By: DrimpGD', 'Jack Shore - Wanna Fly', '7⭐️ 1⚪ 275🔵', '77275537']
['2103', '03/09/22', 'Les Go 2', 'By: Unzor', 'MrKoolTrix - Cool Vibes!', '7⭐️ 3⚪ 275🔵', '58968008']
['2102', '02/09/22', 'Flash', 'By: super79', 'Waterflame - -Lightspeed-', '8⭐️ 2⚪ 350🔵', '82170476']
['2101', '01/09/22', 'Intensia', 'By: Darixen', 'Panda Eyes - Isolated [Bossfight Remix]', '7⭐️ 3⚪ 275🔵', '81393003']
['2100', '31/08/22', 'PixeL PerfecT', 'By: xVainaja', 'Chime - Pixel Perfect (Kaval & Datamosh remix)', '7⭐️ 1⚪ 275🔵', '73928541']
['2099', '30/08/22', 'Shared Memories', 'By: Adriam71', 'JoarZ - Red Roses', '6⭐️ 3⚪ 225🔵', '83203528']
['2098', '29/08/22', 'Switchboard', 'By: KiziBro7', 'Waterflame - -Control: Crowd-', '8⭐️ 3⚪ 350🔵', '83082870']
['2097', '28/08/22', 'seizure salad', 'By: bunch', 'F-777 - Super Duper', '8⭐️ 3⚪ 350🔵', '78222735']
['2096', '27/08/22', 'Terrifiant', 'By: Hydren', 'F-777 - Space Battle', '8⭐️ 3⚪ 350🔵', '70019126']
['2095', '26/08/22', 'Pulsemania III', 'By: HanStor', 'MadhouseDUDE - Team A', '6⭐️ 0⚪ 225🔵', '81812772']
['2094', '25/08/22', 'Badmash', 'By: DepisH16', 'bossfight - Badmash', '6⭐️ 0⚪ 225🔵', '76975800']
['2093', '24/08/22', 'ON Re', 'By: AzorGD', 'Miyolophone - L-O-O-P', '5⭐️ 0⚪ 175🔵', '82228542']
['2092', '23/08/22', 'Lemon Factory', 'By: AMightyDuck', 'Dunderpatrullen - Tally-Ho!', '5⭐️ 0⚪ 175🔵', '72832248']
['2091', '22/08/22', 'Joe Mama', 'By: n3bbian', 'bossfight - Be Gone Mr. Gawne', '6⭐️ 3⚪ 225🔵', '82083210']
['2090', '21/08/22', 'Salmon', 'By: Unzor', 'Cursedsnake - Get smooshed!', '4⭐️ 0⚪ 125🔵', '62756354']
['2089', '20/08/22', 'Bounce Out', 'By: Nikce', 'Blarrgensnorf - AIM - Junkyard Kidz', '7⭐️ 3⚪ 275🔵', '51004183']
['2088', '19/08/22', 'Hidrece', 'By: Markydash', '1f1n1ty + LOrbSheddy - Dark Matter Suite', '8⭐️ 3⚪ 350🔵', '77809915']
['2087', '18/08/22', 'Monotone', 'By: Meeloz', 'LawnReality - Cold Nights', '4⭐️ 0⚪ 125🔵', '62019031']
['2086', '17/08/22', 'Basic Battl3', 'By: BryanFredy', 'Waterflame - -BattleTown-', '6⭐️ 1⚪ 225🔵', '79619146']
['2085', '16/08/22', 'Halogen', 'By: HollowEarth', 'MadhouseDUDE - Happy Hour (Short)', '6⭐️ 0⚪ 225🔵', '82768609']
['2084', '15/08/22', 'Trigger Finger', 'By: RHYTH', 'MMASTERMerin - BOOMERS', '9⭐️ 0⚪ 425🔵', '82528566']
['2083', '14/08/22', 'Teezee', 'By: CubicShadow', 'R3VMusic - Saunter', '7⭐️ 0⚪ 275🔵', '82702791']
['2082', '13/08/22', 'sybaris', 'By: noxycraft', 'Dunderpatrullen - Singularity', '8⭐️ 3⚪ 350🔵', '82669576']
['2081', '12/08/22', 'D e a d m i X', 'By: Joath156', 'Geoxor & SVRGE - DEAD', '8⭐️ 3⚪ 350🔵', '80017339']
['2080', '11/08/22', 'Cherish', 'By: Jasii', 'Paper Skies & Aaron Shirk & Ehallz - Please Say Goodbye', '5⭐️ 3⚪ 175🔵', '81350311']
['2079', '10/08/22', 'Kniatic', 'By: 1nfra', 'MadhouseDUDE - Slam', '7⭐️ 0⚪ 275🔵', '82480862']
['2078', '09/08/22', 'Robitopi Topalapos', 'By: MrSpaghetti', 'hinkik - Skystrike', '7⭐️ 3⚪ 275🔵', '82570083']
['2077', '08/08/22', 'SpaceBa', 'By: shakeyy', 'Teminite - Ghost Ship', '6⭐️ 0⚪ 225🔵', '82430328']
['2076', '07/08/22', 'Howneon', 'By: Adriam71', 'Geoxor - Nana', '6⭐️ 3⚪ 225🔵', '82455705']
['2075', '06/08/22', 'CookeD', 'By: alkali', 'Kaixo - Hearts and Flowers', '7⭐️ 0⚪ 275🔵', '82461744']
['2074', '05/08/22', 'Xylophone', 'By: K911unA', 'Shut Eye - Flight', '5⭐️ 3⚪ 175🔵', '82400772']
['2073', '04/08/22', 'Star Lighting', 'By: Hikex', 'mididuck - stay hydrated', '5⭐️ 3⚪ 175🔵', '82328634']
['2072', '03/08/22', 'New Time', 'By: TopMaksim', 'GrizzlyCogs - Stellae (Pixel Day 2022)', '6⭐️ 3⚪ 225🔵', '82359926']
['2071', '02/08/22', 'United', 'By: Unzor', 'Stardew - By Day, By Night (VIP)', '5⭐️ 0⚪ 175🔵', '82357008']
['2070', '01/08/22', 'Darkness', 'By: STYL0', 'ALESDA! - In The Darkness', '4⭐️ 0⚪ 125🔵', '74216097']
['2069', '31/07/22', 'Echidna', 'By: SP ValuE', 'Loxive & ColBreakz - Always With You <3', '6⭐️ 1⚪ 225🔵', '57513727']
['2068', '30/07/22', 'Acceleration', 'By: xXNooBZzXx', 'Acid-Notation - ---Accelerate---', '7⭐️ 3⚪ 275🔵', '80723359']
['2067', '29/07/22', 'Scorching', 'By: YunHaSeu14', 'Creo - Drift', '4⭐️ 3⚪ 125🔵', '82246900']
['2066', '28/07/22', 'Back Rush', 'By: Adriam71', '90miles - Back Around', '4⭐️ 3⚪ 125🔵', '82170456']
['2065', '27/07/22', 'Tranquility', 'By: tayoshi', 'OcularNebula - addichord', '4⭐️ 2⚪ 125🔵', '79759919']
['2064', '26/07/22', 'The Impossible Dash', 'By: 16lord', 'bossfight - Pirate Manners', '6⭐️ 3⚪ 225🔵', '82170589']
['2063', '25/07/22', 'not a Daily Level', 'By: DessiWTF', 'Waterflame - -Thumper-', '5⭐️ 0⚪ 175🔵', '82115334']
['2062', '24/07/22', 'Dizzy Industry', 'By: Split72', 'F-777 - Airborne Robots', '6⭐️ 0⚪ 225🔵', '81927600']
['2061', '23/07/22', 'Cloudy', 'By: DHaner', 'mididuck - the sun will shine', '2⭐️ 1⚪ 50🔵', '78743788']
['2060', '22/07/22', 'Rectangle', 'By: Knots', 'AlbeGian - Teatime', '8⭐️ 3⚪ 350🔵', '80270709']
['2059', '21/07/22', 'star bounce', 'By: Gabriel5700', 'Geoxor - Blusk', '5⭐️ 3⚪ 175🔵', '81999469']
['2058', '20/07/22', 'Overheating', 'By: YunHaSeu14', 'EliteFerrex - Let it Burn (8-bit)', '5⭐️ 3⚪ 175🔵', '81988596']
['2057', '19/07/22', 'Moonlight', 'By: Unzor', 'cloudfield - Fantasy (ft. Reichuu)', '5⭐️ 0⚪ 175🔵', '60679881']
['2056', '18/07/22', 'Modernica', 'By: Nottus', 'DjHoneyb - Bloodsport', '6⭐️ 0⚪ 225🔵', '81928568']
['2055', '17/07/22', 'Everglow', 'By: lmarce1', 'RutraOfficiel - [S;G] Gate of Steiner', '6⭐️ 0⚪ 225🔵', '81528002']
['2054', '16/07/22', 'flashlag', 'By: Zidnes', 'DimensionLord - MACROMEDIA FLASH 5', '6⭐️ 0⚪ 225🔵', '81876332']
['2053', '15/07/22', 'Open Circuit', 'By: Df0rDie', 'Dimrain47 - Forsaken Neon', '7⭐️ 3⚪ 275🔵', '81854468']
['2052', '14/07/22', 'Blunder', 'By: aloom', 'Waterflame - -DeludeBeats-', '7⭐️ 2⚪ 275🔵', '81579825']
['2051', '13/07/22', 'PUNKY', 'By: Split72', 'plompital - kityfunk', '5⭐️ 0⚪ 175🔵', '81782343']
['2050', '12/07/22', 'Corrupted', 'By: Vancis', 'meganeko - nano love', '6⭐️ 2⚪ 225🔵', '51420551']
['2049', '11/07/22', 'DAY NIGHT', 'By: Wentex', 'Andersson187 - NIGHT', '5⭐️ 1⚪ 175🔵', '81573790']
['2048', '10/07/22', 'Brainshot', 'By: Wav', 'HeyJellyBear - BRAINWAVE', '8⭐️ 0⚪ 350🔵', '81719901']
['2047', '09/07/22', 'Walking on Paradox', 'By: DrimpGD', 'Eliminate - Walk Away (Paper Skies Remix)', '7⭐️ 0⚪ 275🔵', '81445198']
['2046', '08/07/22', 'Peregrina', 'By: Cesar', 'david21GDMrKoolTrix - Journey Ahead', '7⭐️ 3⚪ 275🔵', '81578265']
['2045', '07/07/22', 'Snarky', 'By: Pettsu', 'Trippple - Brickhead Karma', '5⭐️ 1⚪ 175🔵', '80999872']
['2044', '06/07/22', 'Odido', 'By: D4mi', 'DJVI - Lonely Diva', '6⭐️ 0⚪ 225🔵', '81364981']
['2043', '05/07/22', 'oh the misery', 'By: Perars', 'Geoxor - Neon Eyes', '5⭐️ 3⚪ 175🔵', '80810067']
['2042', '04/07/22', 'Tasks', 'By: AMightyDuck', 'BlockGhost - T A S K S', '6⭐️ 1⚪ 225🔵', '76541955']
['2041', '03/07/22', 'Flower Night', 'By: TopMaksim', 'Infowler - Skydreamer (ft. Azuria Sky)', '2⭐️ 3⚪ 50🔵', '81478272']
['2040', '02/07/22', 'BrightnesS', 'By: Belastet', '(Kriz & F-777) - Brightness', '7⭐️ 3⚪ 275🔵', '81254322']
['2039', '01/07/22', 'Synthwave Stride', 'By: tricipital', 'FWLRmusic - Bust It Out', '6⭐️ 0⚪ 225🔵', '81459659']
['2038', '30/06/22', 'GO MOMENT', 'By: SmitN', 'Waterflame - -Body Jammer-', '8⭐️ 1⚪ 350🔵', '80380213']
['2037', '29/06/22', 'Awaken', 'By: BitZel', 'Creo - Awaken', '9⭐️ 0⚪ 425🔵', '81295683']
['2036', '28/06/22', 'Saket', 'By: LeoGinN', 'ALESDA! - Lonely', '5⭐️ 0⚪ 175🔵', '81220196']
['2035', '27/06/22', 'UNREAL', 'By: J27Blaze', 'Noisysundae - Bittersweet', '5⭐️ 3⚪ 175🔵', '80541398']
['2034', '26/06/22', 'ElectroNolstalgia', 'By: AlvaroRH99', 'OpenLight - Perseverance [NG Cut]', '7⭐️ 3⚪ 275🔵', '81126612']
['2033', '25/06/22', 'Herbix', 'By: HanStor', 'KLYDIX - Sky High', '5⭐️ 3⚪ 175🔵', '81218880']
['2032', '24/06/22', 'Airborne Showdown', 'By: Gepsoni4', 'F-777 - Airborne Robots', '6⭐️ 3⚪ 225🔵', '81234342']
['2031', '23/06/22', 'Coma', 'By: YunHaSeu14', 'Ace Aura - Coma (Sharks Remix)', '6⭐️ 3⚪ 225🔵', '79592197']
['2030', '22/06/22', 'HASTE', 'By: xenoremu', 'RobTop - Random Song 06 (NeXuS RMX)', '6⭐️ 0⚪ 225🔵', '81117232']
['2029', '21/06/22', 'Tamaulipas', 'By: iMortlex', 'OcularNebula - Turtlefuzz', '4⭐️ 3⚪ 125🔵', '77533456']
['2028', '20/06/22', 'glow is always', 'By: RIHAYx', 'Loxive & ColBreakz - Always With You <3', '7⭐️ 2⚪ 275🔵', '77668427']
['2027', '19/06/22', 'Ruined Level', 'By: Censr', 'EPSSounds - Shallow Water Full Song', '5⭐️ 3⚪ 175🔵', '70317168']
['2026', '18/06/22', 'deluding beats', 'By: bunch', 'Waterflame - -DeludeBeats-', '6⭐️ 3⚪ 225🔵', '80934802']
['2025', '17/06/22', 'Werpa', 'By: J0eyOnGD', 'kayozkun - Resistance!', '6⭐️ 0⚪ 225🔵', '80548768']
['2024', '16/06/22', 'Gibiji', 'By: Creator', 'CreepyAuston - Interstellar', '6⭐️ 1⚪ 225🔵', '81043449']
['2023', '15/06/22', 'Vital Astra', 'By: Nemsy', 'cycerin - Winterbliss', '7⭐️ 1⚪ 275🔵', '79152372']
['2022', '14/06/22', 'Turn To Stone', 'By: PAHC', 'Waterflame - -Village up north-', '8⭐️ 0⚪ 350🔵', '77419444']
['2021', '13/06/22', 'Laser Destruct', 'By: Darixen', 'Paper Skies - Celestial (Sharks Remix)', '7⭐️ 1⚪ 275🔵', '80965648']
['2020', '12/06/22', 'raveyard', 'By: Light', 'Potato99Teminite - Ghost Ship', '8⭐️ 1⚪ 350🔵', '80914306']
['2019', '11/06/22', 'Azumi', 'By: Culpa', 'ephixa - speed weed', '6⭐️ 3⚪ 225🔵', '80389013']
['2018', '10/06/22', 'Beast Mode', 'By: xVainaja', 'Dexarson - Beast Mode', '6⭐️ 0⚪ 225🔵', '77881720']
['2017', '09/06/22', 'Hoppare', 'By: tricipital', 'Waterflame - -Jumper 2-', '6⭐️ 3⚪ 225🔵', '80854910']
['2016', '08/06/22', 'mashi', 'By: shakeyy', 'LemKuuja - Whats a Future Funk?', '5⭐️ 2⚪ 175🔵', '80829895']
['2015', '07/06/22', 'Apple', 'By: UsteX', 'bossfight - Wobbly Tooth, Crunchy Apple', '4⭐️ 0⚪ 125🔵', '79989268']
['2014', '06/06/22', 'Babe Rainbow', 'By: Namtrac', 'garlagan - _baby_why', '7⭐️ 3⚪ 275🔵', '80439605']
['2013', '05/06/22', 'Pix', 'By: ZachLy', 'SteNcils - Pixel Blending', '8⭐️ 2⚪ 350🔵', '80467319']
['2012', '04/06/22', 'Aberrant', 'By: Hydren', 'hyperdemented - Dimension', '6⭐️ 3⚪ 225🔵', '80668594']
['2011', '03/06/22', 'Particles', 'By: AleXins', 'Panda Eyes - Particles (Highscore II)', '7⭐️ 3⚪ 275🔵', '80683559']
['2010', '02/06/22', 'kill aura', 'By: GladeGX', 'Geoxor - Kill Aura', '6⭐️ 3⚪ 225🔵', '80599945']
['2009', '01/06/22', 'DARKROOMS', 'By: xenoremu', 'Crypt Voice - Brain Damage', '7⭐️ 0⚪ 275🔵', '80645466']
['2008', '31/05/22', 'MagmatIIC', 'By: Cinemat', 'Kastor - Discomancers Dungeon', '5⭐️ 3⚪ 175🔵', '80527757']
['2007', '30/05/22', 'Fire Hazard', 'By: ThatJack', 'Geoxor - Bloodlust', '6⭐️ 3⚪ 225🔵', '80387452']
['2006', '29/05/22', 'Nrb', 'By: SpKale', 'OcularNebula - Stab Victims!', '2⭐️ 3⚪ 50🔵', '80510028']
['2005', '28/05/22', 'Solar III', 'By: talia', 'OcularNebula - Insomnia Dreams', '6⭐️ 0⚪ 225🔵', '80509512']
['2004', '27/05/22', 'Funky Time', 'By: Gepsoni4', 'Waterflame - -Skelter-', '7⭐️ 1⚪ 275🔵', '80506240']
['2003', '26/05/22', 'dvdvdvdv', 'By: Renedi', 'yagru - presets', '6⭐️ 3⚪ 225🔵', '80461746']
['2002', '25/05/22', 'Energeon', 'By: Dubbayoo', 'PsoGnar - Sabotage', '6⭐️ 0⚪ 225🔵', '80301074']
['2001', '24/05/22', 'Jungle Energy', 'By: Gabriel5700', 'DirtyPaws - Jungle Meow', '7⭐️ 1⚪ 275🔵', '80391925']
['2000', '23/05/22', 'Polar III', 'By: kr1t', 'Jumper - Whirlwind', '6⭐️ 3⚪ 225🔵', '80412759']
['1999', '22/05/22', 'PQR', 'By: YunHaSeu14', 'ForeverBound - Area 155 (Radio Edition)', '5⭐️ 3⚪ 175🔵', '80344806']
['1998', '21/05/22', 'Clarion', 'By: KoromiGD', 'Sharks & Dyatic - Morpha', '7⭐️ 3⚪ 275🔵', '80299090']
['1997', '20/05/22', 'Bleep', 'By: Wav', 'Jayuff - swag jazz', '6⭐️ 0⚪ 225🔵', '80304320']
['1996', '19/05/22', 'camel gaming', 'By: vonic', '3rd Prototype - Dancefloor', '7⭐️ 3⚪ 275🔵', '80238187']
['1995', '18/05/22', 'Hypocrisy', 'By: HanStor', 'Geoxor - Aether', '5⭐️ 3⚪ 175🔵', '80272890']
['1994', '17/05/22', 'Bleeps n Blops', 'By: xVainaja', 'Waterflame - -Village up north-', '6⭐️ 1⚪ 225🔵', '80241805']
['1993', '16/05/22', 'Sandwich', 'By: Glimpse', 'canonblade - Mistakes', '5⭐️ 0⚪ 175🔵', '79884355']
['1992', '15/05/22', 'Warship', 'By: Darixen', 'F-777 - Shipyard', '6⭐️ 3⚪ 225🔵', '80158571']
['1991', '14/05/22', 'zero angel', 'By: bunch', 'Waterflame - -Running From Demons-', '8⭐️ 3⚪ 350🔵', '80153956']
['1990', '13/05/22', 'Magnetism', 'By: whitepythor', 'garlagan - Holography', '6⭐️ 1⚪ 225🔵', '80158438']
['1989', '12/05/22', 'Mega', 'By: Akvaz', 'Trippple - Mega', '2⭐️ 1⚪ 50🔵', '80029908']
['1988', '11/05/22', 'Samed', 'By: Hydren', 'Sharks - Adrenaline', '8⭐️ 3⚪ 350🔵', '66640781']
